i,simple/bagged,bias,variance,gen_error
1197,simple,1.7778,1.3333333333333335,3.111111111111111
1198,simple,0.4444,1.3333333333333335,1.7777777777777781
1199,simple,4.0,0.0,4.0
1200,simple,0.4444,1.3333333333333335,1.7777777777777781
1201,simple,0.4444,1.3333333333333335,1.7777777777777781
1202,simple,0.0,0.0,0.0
1203,simple,0.0,0.0,0.0
1204,simple,0.4444,1.3333333333333335,1.7777777777777781
1205,simple,1.7778,1.3333333333333335,3.111111111111111
1206,simple,0.4444,1.3333333333333335,1.7777777777777781
1207,simple,0.4444,1.3333333333333335,1.7777777777777781
1208,simple,0.0,0.0,0.0
1209,simple,0.0,0.0,0.0
1210,simple,0.4444,1.3333333333333335,1.7777777777777781
1211,simple,0.0,0.0,0.0
1212,simple,0.4444,1.3333333333333335,1.7777777777777781
1213,simple,0.4444,1.3333333333333335,1.7777777777777781
1214,simple,0.0,0.0,0.0
1215,simple,0.4444,1.3333333333333335,1.7777777777777781
1216,simple,0.0,0.0,0.0
1217,simple,0.4444,1.3333333333333335,1.7777777777777781
1218,simple,4.0,0.0,4.0
1219,simple,0.0,0.0,0.0
1220,simple,0.4444,1.3333333333333335,1.7777777777777781
1221,simple,1.7778,1.3333333333333335,3.111111111111111
1222,simple,0.0,0.0,0.0
1223,simple,0.0,0.0,0.0
1224,simple,0.4444,1.3333333333333335,1.7777777777777781
1225,simple,0.4444,1.3333333333333335,1.7777777777777781
1226,simple,0.0,0.0,0.0
1227,simple,0.0,0.0,0.0
1228,simple,0.0,0.0,0.0
1229,simple,0.4444,1.3333333333333335,1.7777777777777781
1230,simple,0.0,0.0,0.0
1231,simple,0.0,0.0,0.0
1232,simple,0.4444,1.3333333333333335,1.7777777777777781
1233,simple,1.7778,1.3333333333333335,3.111111111111111
1234,simple,0.0,0.0,0.0
1235,simple,0.4444,1.3333333333333335,1.7777777777777781
1236,simple,1.7778,1.3333333333333335,3.111111111111111
1237,simple,1.7778,1.3333333333333335,3.111111111111111
1238,simple,0.0,0.0,0.0
1239,simple,1.7778,1.3333333333333335,3.111111111111111
1240,simple,1.7778,1.3333333333333335,3.111111111111111
1241,simple,0.4444,1.3333333333333335,1.7777777777777781
1242,simple,0.4444,1.3333333333333335,1.7777777777777781
1243,simple,1.7778,1.3333333333333335,3.111111111111111
1244,simple,0.0,0.0,0.0
1245,simple,0.4444,1.3333333333333335,1.7777777777777781
1246,simple,0.0,0.0,0.0
1247,simple,0.4444,1.3333333333333335,1.7777777777777781
1248,simple,0.0,0.0,0.0
1249,simple,0.0,0.0,0.0
1250,simple,0.4444,1.3333333333333335,1.7777777777777781
1251,simple,0.0,0.0,0.0
1252,simple,0.0,0.0,0.0
1253,simple,0.0,0.0,0.0
1254,simple,0.4444,1.3333333333333335,1.7777777777777781
1255,simple,1.7778,1.3333333333333335,3.111111111111111
1256,simple,0.0,0.0,0.0
1257,simple,0.4444,1.3333333333333335,1.7777777777777781
1258,simple,0.4444,1.3333333333333335,1.7777777777777781
1259,simple,0.0,0.0,0.0
1260,simple,1.7778,1.3333333333333335,3.111111111111111
1261,simple,0.0,0.0,0.0
1262,simple,0.4444,1.3333333333333335,1.7777777777777781
1263,simple,0.0,0.0,0.0
1264,simple,0.0,0.0,0.0
1265,simple,0.0,0.0,0.0
1266,simple,0.0,0.0,0.0
1267,simple,0.4444,1.3333333333333335,1.7777777777777781
1268,simple,0.0,0.0,0.0
1269,simple,0.4444,1.3333333333333335,1.7777777777777781
1270,simple,0.4444,1.3333333333333335,1.7777777777777781
1271,simple,0.0,0.0,0.0
1272,simple,0.0,0.0,0.0
1273,simple,1.7778,1.3333333333333335,3.111111111111111
1274,simple,0.4444,1.3333333333333335,1.7777777777777781
1275,simple,1.7778,1.3333333333333335,3.111111111111111
1276,simple,0.0,0.0,0.0
1277,simple,1.7778,1.3333333333333335,3.111111111111111
1278,simple,1.7778,1.3333333333333335,3.111111111111111
1279,simple,0.4444,1.3333333333333335,1.7777777777777781
1280,simple,0.0,0.0,0.0
1281,simple,0.0,0.0,0.0
1282,simple,4.0,0.0,4.0
1283,simple,0.0,0.0,0.0
1284,simple,0.0,0.0,0.0
1285,simple,0.4444,1.3333333333333335,1.7777777777777781
1286,simple,1.7778,1.3333333333333335,3.111111111111111
1287,simple,0.0,0.0,0.0
1288,simple,0.4444,1.3333333333333335,1.7777777777777781
1289,simple,0.4444,1.3333333333333335,1.7777777777777781
1290,simple,0.4444,1.3333333333333335,1.7777777777777781
1291,simple,0.4444,1.3333333333333335,1.7777777777777781
1292,simple,0.4444,1.3333333333333335,1.7777777777777781
1293,simple,0.0,0.0,0.0
1294,simple,0.0,0.0,0.0
1295,simple,0.0,0.0,0.0
1296,simple,0.4444,1.3333333333333335,1.7777777777777781
1297,simple,0.4444,1.3333333333333335,1.7777777777777781
1298,simple,0.0,0.0,0.0
1299,simple,0.4444,1.3333333333333335,1.7777777777777781
1300,simple,0.4444,1.3333333333333335,1.7777777777777781
1301,simple,0.0,0.0,0.0
1302,simple,0.4444,1.3333333333333335,1.7777777777777781
1303,simple,0.4444,1.3333333333333335,1.7777777777777781
1304,simple,0.0,0.0,0.0
1305,simple,0.4444,1.3333333333333335,1.7777777777777781
1306,simple,1.7778,1.3333333333333335,3.111111111111111
1307,simple,0.0,0.0,0.0
1308,simple,0.0,0.0,0.0
1309,simple,1.7778,1.3333333333333335,3.111111111111111
1310,simple,4.0,0.0,4.0
1311,simple,0.0,0.0,0.0
1312,simple,0.0,0.0,0.0
1313,simple,0.0,0.0,0.0
1314,simple,0.4444,1.3333333333333335,1.7777777777777781
1315,simple,0.0,0.0,0.0
1316,simple,0.4444,1.3333333333333335,1.7777777777777781
1317,simple,1.7778,1.3333333333333335,3.111111111111111
1318,simple,0.4444,1.3333333333333335,1.7777777777777781
1319,simple,1.7778,1.3333333333333335,3.111111111111111
1320,simple,0.4444,1.3333333333333335,1.7777777777777781
1321,simple,0.4444,1.3333333333333335,1.7777777777777781
1322,simple,0.4444,1.3333333333333335,1.7777777777777781
1323,simple,0.0,0.0,0.0
1324,simple,0.4444,1.3333333333333335,1.7777777777777781
1325,simple,0.0,0.0,0.0
1326,simple,0.0,0.0,0.0
1327,simple,1.7778,1.3333333333333335,3.111111111111111
1328,simple,0.0,0.0,0.0
1329,simple,0.0,0.0,0.0
1330,simple,0.0,0.0,0.0
1331,simple,0.0,0.0,0.0
1332,simple,0.4444,1.3333333333333335,1.7777777777777781
1333,simple,0.0,0.0,0.0
1334,simple,4.0,0.0,4.0
1335,simple,0.4444,1.3333333333333335,1.7777777777777781
1336,simple,0.4444,1.3333333333333335,1.7777777777777781
1337,simple,0.4444,1.3333333333333335,1.7777777777777781
1338,simple,0.4444,1.3333333333333335,1.7777777777777781
1339,simple,0.4444,1.3333333333333335,1.7777777777777781
1340,simple,0.4444,1.3333333333333335,1.7777777777777781
1341,simple,0.4444,1.3333333333333335,1.7777777777777781
1342,simple,0.0,0.0,0.0
1343,simple,1.7778,1.3333333333333335,3.111111111111111
1344,simple,0.0,0.0,0.0
1345,simple,0.4444,1.3333333333333335,1.7777777777777781
1346,simple,0.4444,1.3333333333333335,1.7777777777777781
1347,simple,0.0,0.0,0.0
1348,simple,0.0,0.0,0.0
1349,simple,0.0,0.0,0.0
1350,simple,0.0,0.0,0.0
1351,simple,0.0,0.0,0.0
1352,simple,0.0,0.0,0.0
1353,simple,0.0,0.0,0.0
1354,simple,4.0,0.0,4.0
1355,simple,0.4444,1.3333333333333335,1.7777777777777781
1356,simple,0.0,0.0,0.0
1357,simple,1.7778,1.3333333333333335,3.111111111111111
1358,simple,1.7778,1.3333333333333335,3.111111111111111
1359,simple,4.0,0.0,4.0
1360,simple,0.4444,1.3333333333333335,1.7777777777777781
1361,simple,0.0,0.0,0.0
1362,simple,0.4444,1.3333333333333335,1.7777777777777781
1363,simple,1.7778,1.3333333333333335,3.111111111111111
1364,simple,0.4444,1.3333333333333335,1.7777777777777781
1365,simple,0.4444,1.3333333333333335,1.7777777777777781
1366,simple,0.4444,1.3333333333333335,1.7777777777777781
1367,simple,1.7778,1.3333333333333335,3.111111111111111
1368,simple,0.0,0.0,0.0
1369,simple,0.0,0.0,0.0
1370,simple,0.4444,1.3333333333333335,1.7777777777777781
1371,simple,0.4444,1.3333333333333335,1.7777777777777781
1372,simple,0.0,0.0,0.0
1373,simple,0.0,0.0,0.0
1374,simple,0.4444,1.3333333333333335,1.7777777777777781
1375,simple,0.4444,1.3333333333333335,1.7777777777777781
1376,simple,0.4444,1.3333333333333335,1.7777777777777781
1377,simple,1.7778,1.3333333333333335,3.111111111111111
1378,simple,0.0,0.0,0.0
1379,simple,0.0,0.0,0.0
1380,simple,4.0,0.0,4.0
1381,simple,0.4444,1.3333333333333335,1.7777777777777781
1382,simple,0.0,0.0,0.0
1383,simple,0.0,0.0,0.0
1384,simple,0.4444,1.3333333333333335,1.7777777777777781
1385,simple,1.7778,1.3333333333333335,3.111111111111111
1386,simple,0.0,0.0,0.0
1387,simple,0.4444,1.3333333333333335,1.7777777777777781
1388,simple,0.4444,1.3333333333333335,1.7777777777777781
1389,simple,0.0,0.0,0.0
1390,simple,0.4444,1.3333333333333335,1.7777777777777781
1391,simple,1.7778,1.3333333333333335,3.111111111111111
1392,simple,0.4444,1.3333333333333335,1.7777777777777781
1393,simple,0.0,0.0,0.0
1394,simple,0.0,0.0,0.0
1395,simple,0.0,0.0,0.0
1396,simple,0.4444,1.3333333333333335,1.7777777777777781
1397,simple,1.7778,1.3333333333333335,3.111111111111111
1398,simple,0.4444,1.3333333333333335,1.7777777777777781
1399,simple,1.7778,1.3333333333333335,3.111111111111111
1400,simple,0.4444,1.3333333333333335,1.7777777777777781
1401,simple,0.0,0.0,0.0
1402,simple,0.4444,1.3333333333333335,1.7777777777777781
1403,simple,0.4444,1.3333333333333335,1.7777777777777781
1404,simple,0.0,0.0,0.0
1405,simple,0.0,0.0,0.0
1406,simple,0.0,0.0,0.0
1407,simple,0.0,0.0,0.0
1408,simple,0.4444,1.3333333333333335,1.7777777777777781
1409,simple,0.0,0.0,0.0
1410,simple,0.0,0.0,0.0
1411,simple,0.4444,1.3333333333333335,1.7777777777777781
1412,simple,0.0,0.0,0.0
1413,simple,0.0,0.0,0.0
1414,simple,1.7778,1.3333333333333335,3.111111111111111
1415,simple,0.0,0.0,0.0
1416,simple,0.0,0.0,0.0
1417,simple,1.7778,1.3333333333333335,3.111111111111111
1418,simple,0.0,0.0,0.0
1419,simple,4.0,0.0,4.0
1420,simple,0.0,0.0,0.0
1421,simple,0.4444,1.3333333333333335,1.7777777777777781
1422,simple,0.0,0.0,0.0
1423,simple,0.0,0.0,0.0
1424,simple,0.4444,1.3333333333333335,1.7777777777777781
1425,simple,0.0,0.0,0.0
1426,simple,0.4444,1.3333333333333335,1.7777777777777781
1427,simple,0.4444,1.3333333333333335,1.7777777777777781
1428,simple,0.0,0.0,0.0
1429,simple,0.4444,1.3333333333333335,1.7777777777777781
1430,simple,0.4444,1.3333333333333335,1.7777777777777781
1431,simple,0.0,0.0,0.0
1432,simple,0.0,0.0,0.0
1433,simple,0.0,0.0,0.0
1434,simple,0.0,0.0,0.0
1435,simple,0.0,0.0,0.0
1436,simple,0.0,0.0,0.0
1437,simple,0.0,0.0,0.0
1438,simple,0.4444,1.3333333333333335,1.7777777777777781
1439,simple,0.4444,1.3333333333333335,1.7777777777777781
1440,simple,0.4444,1.3333333333333335,1.7777777777777781
1441,simple,0.4444,1.3333333333333335,1.7777777777777781
1442,simple,1.7778,1.3333333333333335,3.111111111111111
1443,simple,1.7778,1.3333333333333335,3.111111111111111
1444,simple,1.7778,1.3333333333333335,3.111111111111111
1445,simple,4.0,0.0,4.0
1446,simple,4.0,0.0,4.0
1447,simple,0.0,0.0,0.0
1448,simple,0.0,0.0,0.0
1449,simple,0.4444,1.3333333333333335,1.7777777777777781
1450,simple,4.0,0.0,4.0
1451,simple,0.4444,1.3333333333333335,1.7777777777777781
1452,simple,0.0,0.0,0.0
1453,simple,4.0,0.0,4.0
1454,simple,0.0,0.0,0.0
1455,simple,0.4444,1.3333333333333335,1.7777777777777781
1456,simple,0.4444,1.3333333333333335,1.7777777777777781
1457,simple,1.7778,1.3333333333333335,3.111111111111111
1458,simple,0.0,0.0,0.0
1459,simple,4.0,0.0,4.0
1460,simple,0.4444,1.3333333333333335,1.7777777777777781
1461,simple,0.4444,1.3333333333333335,1.7777777777777781
1462,simple,0.0,0.0,0.0
1463,simple,0.0,0.0,0.0
1464,simple,1.7778,1.3333333333333335,3.111111111111111
1465,simple,0.0,0.0,0.0
1466,simple,0.0,0.0,0.0
1467,simple,0.4444,1.3333333333333335,1.7777777777777781
1468,simple,0.4444,1.3333333333333335,1.7777777777777781
1469,simple,0.0,0.0,0.0
1470,simple,0.0,0.0,0.0
1471,simple,0.0,0.0,0.0
1472,simple,0.4444,1.3333333333333335,1.7777777777777781
1473,simple,0.0,0.0,0.0
1474,simple,0.0,0.0,0.0
1475,simple,0.4444,1.3333333333333335,1.7777777777777781
1476,simple,0.4444,1.3333333333333335,1.7777777777777781
1477,simple,0.4444,1.3333333333333335,1.7777777777777781
1478,simple,0.0,0.0,0.0
1479,simple,0.4444,1.3333333333333335,1.7777777777777781
1480,simple,0.0,0.0,0.0
1481,simple,0.0,0.0,0.0
1482,simple,0.0,0.0,0.0
1483,simple,0.0,0.0,0.0
1484,simple,0.0,0.0,0.0
1485,simple,0.4444,1.3333333333333335,1.7777777777777781
1486,simple,0.4444,1.3333333333333335,1.7777777777777781
1487,simple,0.4444,1.3333333333333335,1.7777777777777781
1488,simple,0.0,0.0,0.0
1489,simple,0.4444,1.3333333333333335,1.7777777777777781
1490,simple,1.7778,1.3333333333333335,3.111111111111111
1491,simple,0.0,0.0,0.0
1492,simple,0.0,0.0,0.0
1493,simple,0.0,0.0,0.0
1494,simple,0.4444,1.3333333333333335,1.7777777777777781
1495,simple,0.0,0.0,0.0
1496,simple,0.4444,1.3333333333333335,1.7777777777777781
1497,simple,0.4444,1.3333333333333335,1.7777777777777781
1498,simple,0.0,0.0,0.0
1499,simple,4.0,0.0,4.0
1500,simple,0.0,0.0,0.0
1501,simple,0.4444,1.3333333333333335,1.7777777777777781
1502,simple,0.0,0.0,0.0
1503,simple,1.7778,1.3333333333333335,3.111111111111111
1504,simple,4.0,0.0,4.0
1505,simple,0.0,0.0,0.0
1506,simple,0.4444,1.3333333333333335,1.7777777777777781
1507,simple,4.0,0.0,4.0
1508,simple,0.0,0.0,0.0
1509,simple,1.7778,1.3333333333333335,3.111111111111111
1510,simple,1.7778,1.3333333333333335,3.111111111111111
1511,simple,1.7778,1.3333333333333335,3.111111111111111
1512,simple,0.4444,1.3333333333333335,1.7777777777777781
1513,simple,1.7778,1.3333333333333335,3.111111111111111
1514,simple,0.0,0.0,0.0
1515,simple,0.0,0.0,0.0
1516,simple,1.7778,1.3333333333333335,3.111111111111111
1517,simple,0.0,0.0,0.0
1518,simple,0.4444,1.3333333333333335,1.7777777777777781
1519,simple,0.0,0.0,0.0
1520,simple,1.7778,1.3333333333333335,3.111111111111111
1521,simple,0.4444,1.3333333333333335,1.7777777777777781
1522,simple,0.0,0.0,0.0
1523,simple,0.4444,1.3333333333333335,1.7777777777777781
1524,simple,1.7778,1.3333333333333335,3.111111111111111
1525,simple,0.0,0.0,0.0
1526,simple,0.4444,1.3333333333333335,1.7777777777777781
1527,simple,1.7778,1.3333333333333335,3.111111111111111
1528,simple,0.0,0.0,0.0
1529,simple,0.0,0.0,0.0
1530,simple,0.4444,1.3333333333333335,1.7777777777777781
1531,simple,0.4444,1.3333333333333335,1.7777777777777781
1532,simple,0.0,0.0,0.0
1533,simple,0.0,0.0,0.0
1534,simple,0.0,0.0,0.0
1535,simple,0.0,0.0,0.0
1536,simple,0.0,0.0,0.0
1537,simple,1.7778,1.3333333333333335,3.111111111111111
1538,simple,1.7778,1.3333333333333335,3.111111111111111
1539,simple,1.7778,1.3333333333333335,3.111111111111111
1540,simple,0.0,0.0,0.0
1541,simple,0.4444,1.3333333333333335,1.7777777777777781
1542,simple,0.4444,1.3333333333333335,1.7777777777777781
1543,simple,0.0,0.0,0.0
1544,simple,0.0,0.0,0.0
1545,simple,1.7778,1.3333333333333335,3.111111111111111
1546,simple,0.0,0.0,0.0
1547,simple,1.7778,1.3333333333333335,3.111111111111111
1548,simple,0.0,0.0,0.0
1549,simple,0.0,0.0,0.0
1550,simple,0.4444,1.3333333333333335,1.7777777777777781
1551,simple,0.0,0.0,0.0
1552,simple,0.0,0.0,0.0
1553,simple,1.7778,1.3333333333333335,3.111111111111111
1554,simple,0.0,0.0,0.0
1555,simple,0.0,0.0,0.0
1556,simple,0.4444,1.3333333333333335,1.7777777777777781
1557,simple,0.0,0.0,0.0
1558,simple,0.4444,1.3333333333333335,1.7777777777777781
1559,simple,4.0,0.0,4.0
1560,simple,0.4444,1.3333333333333335,1.7777777777777781
1561,simple,0.0,0.0,0.0
1562,simple,0.0,0.0,0.0
1563,simple,0.0,0.0,0.0
1564,simple,0.0,0.0,0.0
1565,simple,1.7778,1.3333333333333335,3.111111111111111
1566,simple,0.0,0.0,0.0
1567,simple,0.0,0.0,0.0
1568,simple,0.0,0.0,0.0
1569,simple,0.0,0.0,0.0
1570,simple,0.0,0.0,0.0
1571,simple,0.4444,1.3333333333333335,1.7777777777777781
1572,simple,0.0,0.0,0.0
1573,simple,4.0,0.0,4.0
1574,simple,0.0,0.0,0.0
1575,simple,0.0,0.0,0.0
1576,simple,0.4444,1.3333333333333335,1.7777777777777781
1577,simple,0.4444,1.3333333333333335,1.7777777777777781
1578,simple,0.0,0.0,0.0
1579,simple,0.0,0.0,0.0
1580,simple,1.7778,1.3333333333333335,3.111111111111111
1581,simple,0.4444,1.3333333333333335,1.7777777777777781
1582,simple,0.0,0.0,0.0
1583,simple,0.4444,1.3333333333333335,1.7777777777777781
1584,simple,0.4444,1.3333333333333335,1.7777777777777781
1585,simple,4.0,0.0,4.0
1586,simple,0.0,0.0,0.0
1587,simple,0.4444,1.3333333333333335,1.7777777777777781
1588,simple,0.4444,1.3333333333333335,1.7777777777777781
1589,simple,0.4444,1.3333333333333335,1.7777777777777781
1590,simple,0.0,0.0,0.0
1591,simple,0.4444,1.3333333333333335,1.7777777777777781
1592,simple,0.0,0.0,0.0
1593,simple,1.7778,1.3333333333333335,3.111111111111111
1594,simple,0.0,0.0,0.0
1595,simple,1.7778,1.3333333333333335,3.111111111111111
1596,simple,1.7778,1.3333333333333335,3.111111111111111
1597,simple,0.4444,1.3333333333333335,1.7777777777777781
1598,simple,0.0,0.0,0.0
1599,simple,0.0,0.0,0.0
1600,simple,0.0,0.0,0.0
1601,simple,0.0,0.0,0.0
1602,simple,0.0,0.0,0.0
1603,simple,1.7778,1.3333333333333335,3.111111111111111
1604,simple,0.0,0.0,0.0
1605,simple,1.7778,1.3333333333333335,3.111111111111111
1606,simple,0.4444,1.3333333333333335,1.7777777777777781
1607,simple,0.4444,1.3333333333333335,1.7777777777777781
1608,simple,0.4444,1.3333333333333335,1.7777777777777781
1609,simple,1.7778,1.3333333333333335,3.111111111111111
1610,simple,0.4444,1.3333333333333335,1.7777777777777781
1611,simple,4.0,0.0,4.0
1612,simple,0.4444,1.3333333333333335,1.7777777777777781
1613,simple,0.0,0.0,0.0
1614,simple,0.4444,1.3333333333333335,1.7777777777777781
1615,simple,0.0,0.0,0.0
1616,simple,0.0,0.0,0.0
1617,simple,0.4444,1.3333333333333335,1.7777777777777781
1618,simple,0.4444,1.3333333333333335,1.7777777777777781
1619,simple,4.0,0.0,4.0
1620,simple,1.7778,1.3333333333333335,3.111111111111111
1621,simple,0.0,0.0,0.0
1622,simple,0.4444,1.3333333333333335,1.7777777777777781
1623,simple,0.0,0.0,0.0
1624,simple,0.0,0.0,0.0
1625,simple,0.0,0.0,0.0
1626,simple,0.0,0.0,0.0
1627,simple,0.4444,1.3333333333333335,1.7777777777777781
1628,simple,1.7778,1.3333333333333335,3.111111111111111
1629,simple,0.0,0.0,0.0
1630,simple,0.0,0.0,0.0
1631,simple,0.4444,1.3333333333333335,1.7777777777777781
1632,simple,0.4444,1.3333333333333335,1.7777777777777781
1633,simple,0.0,0.0,0.0
1634,simple,0.4444,1.3333333333333335,1.7777777777777781
1635,simple,0.4444,1.3333333333333335,1.7777777777777781
1636,simple,1.7778,1.3333333333333335,3.111111111111111
1637,simple,0.0,0.0,0.0
1638,simple,0.0,0.0,0.0
1639,simple,4.0,0.0,4.0
1640,simple,0.4444,1.3333333333333335,1.7777777777777781
1641,simple,0.0,0.0,0.0
1642,simple,1.7778,1.3333333333333335,3.111111111111111
1643,simple,1.7778,1.3333333333333335,3.111111111111111
1644,simple,0.4444,1.3333333333333335,1.7777777777777781
1645,simple,0.4444,1.3333333333333335,1.7777777777777781
1646,simple,0.0,0.0,0.0
1647,simple,1.7778,1.3333333333333335,3.111111111111111
1648,simple,0.0,0.0,0.0
1649,simple,0.0,0.0,0.0
1650,simple,0.0,0.0,0.0
1651,simple,1.7778,1.3333333333333335,3.111111111111111
1652,simple,0.4444,1.3333333333333335,1.7777777777777781
1653,simple,0.0,0.0,0.0
1654,simple,0.0,0.0,0.0
1655,simple,0.4444,1.3333333333333335,1.7777777777777781
1656,simple,0.0,0.0,0.0
1657,simple,0.4444,1.3333333333333335,1.7777777777777781
1658,simple,0.0,0.0,0.0
1659,simple,0.0,0.0,0.0
1660,simple,0.4444,1.3333333333333335,1.7777777777777781
1661,simple,0.0,0.0,0.0
1662,simple,0.4444,1.3333333333333335,1.7777777777777781
1663,simple,1.7778,1.3333333333333335,3.111111111111111
1664,simple,0.0,0.0,0.0
1665,simple,0.0,0.0,0.0
1666,simple,0.4444,1.3333333333333335,1.7777777777777781
1667,simple,0.4444,1.3333333333333335,1.7777777777777781
1668,simple,0.4444,1.3333333333333335,1.7777777777777781
1669,simple,0.0,0.0,0.0
1670,simple,0.4444,1.3333333333333335,1.7777777777777781
1671,simple,0.4444,1.3333333333333335,1.7777777777777781
1672,simple,1.7778,1.3333333333333335,3.111111111111111
1673,simple,0.0,0.0,0.0
1674,simple,1.7778,1.3333333333333335,3.111111111111111
1675,simple,0.4444,1.3333333333333335,1.7777777777777781
1676,simple,1.7778,1.3333333333333335,3.111111111111111
1677,simple,0.4444,1.3333333333333335,1.7777777777777781
1678,simple,0.0,0.0,0.0
1679,simple,0.0,0.0,0.0
1680,simple,1.7778,1.3333333333333335,3.111111111111111
1681,simple,0.4444,1.3333333333333335,1.7777777777777781
1682,simple,0.0,0.0,0.0
1683,simple,0.4444,1.3333333333333335,1.7777777777777781
1684,simple,0.4444,1.3333333333333335,1.7777777777777781
1685,simple,0.4444,1.3333333333333335,1.7777777777777781
1686,simple,0.0,0.0,0.0
1687,simple,0.0,0.0,0.0
1688,simple,1.7778,1.3333333333333335,3.111111111111111
1689,simple,0.4444,1.3333333333333335,1.7777777777777781
1690,simple,0.0,0.0,0.0
1691,simple,0.0,0.0,0.0
1692,simple,0.0,0.0,0.0
1693,simple,0.4444,1.3333333333333335,1.7777777777777781
1694,simple,0.0,0.0,0.0
1695,simple,0.4444,1.3333333333333335,1.7777777777777781
1696,simple,0.4444,1.3333333333333335,1.7777777777777781
1697,simple,0.4444,1.3333333333333335,1.7777777777777781
1698,simple,0.0,0.0,0.0
1699,simple,0.0,0.0,0.0
1700,simple,0.0,0.0,0.0
1701,simple,0.0,0.0,0.0
1702,simple,0.0,0.0,0.0
1703,simple,0.0,0.0,0.0
1704,simple,0.0,0.0,0.0
1705,simple,0.4444,1.3333333333333335,1.7777777777777781
1706,simple,0.0,0.0,0.0
1707,simple,4.0,0.0,4.0
1708,simple,0.4444,1.3333333333333335,1.7777777777777781
1709,simple,0.4444,1.3333333333333335,1.7777777777777781
1710,simple,1.7778,1.3333333333333335,3.111111111111111
1711,simple,0.4444,1.3333333333333335,1.7777777777777781
1712,simple,0.4444,1.3333333333333335,1.7777777777777781
1713,simple,4.0,0.0,4.0
1714,simple,1.7778,1.3333333333333335,3.111111111111111
1715,simple,0.0,0.0,0.0
1716,simple,0.4444,1.3333333333333335,1.7777777777777781
1717,simple,0.4444,1.3333333333333335,1.7777777777777781
1718,simple,0.0,0.0,0.0
1719,simple,0.0,0.0,0.0
1720,simple,0.4444,1.3333333333333335,1.7777777777777781
1721,simple,0.4444,1.3333333333333335,1.7777777777777781
1722,simple,0.0,0.0,0.0
1723,simple,0.4444,1.3333333333333335,1.7777777777777781
1724,simple,0.4444,1.3333333333333335,1.7777777777777781
1725,simple,1.7778,1.3333333333333335,3.111111111111111
1726,simple,1.7778,1.3333333333333335,3.111111111111111
1727,simple,0.0,0.0,0.0
1728,simple,0.4444,1.3333333333333335,1.7777777777777781
1729,simple,0.4444,1.3333333333333335,1.7777777777777781
1730,simple,0.0,0.0,0.0
1731,simple,0.0,0.0,0.0
1732,simple,0.4444,1.3333333333333335,1.7777777777777781
1733,simple,0.0,0.0,0.0
1734,simple,0.4444,1.3333333333333335,1.7777777777777781
1735,simple,0.0,0.0,0.0
1736,simple,0.0,0.0,0.0
1737,simple,0.0,0.0,0.0
1738,simple,0.0,0.0,0.0
1739,simple,0.0,0.0,0.0
1740,simple,0.4444,1.3333333333333335,1.7777777777777781
1741,simple,0.0,0.0,0.0
1742,simple,0.4444,1.3333333333333335,1.7777777777777781
1743,simple,0.4444,1.3333333333333335,1.7777777777777781
1744,simple,0.4444,1.3333333333333335,1.7777777777777781
1745,simple,0.0,0.0,0.0
1746,simple,0.0,0.0,0.0
1747,simple,0.0,0.0,0.0
1748,simple,0.0,0.0,0.0
1749,simple,0.4444,1.3333333333333335,1.7777777777777781
1750,simple,0.4444,1.3333333333333335,1.7777777777777781
1751,simple,0.0,0.0,0.0
1752,simple,1.7778,1.3333333333333335,3.111111111111111
1753,simple,0.0,0.0,0.0
1754,simple,0.4444,1.3333333333333335,1.7777777777777781
1755,simple,0.0,0.0,0.0
1756,simple,0.0,0.0,0.0
1757,simple,0.0,0.0,0.0
1758,simple,0.4444,1.3333333333333335,1.7777777777777781
1759,simple,0.4444,1.3333333333333335,1.7777777777777781
1760,simple,0.4444,1.3333333333333335,1.7777777777777781
1761,simple,0.0,0.0,0.0
1762,simple,1.7778,1.3333333333333335,3.111111111111111
1763,simple,0.4444,1.3333333333333335,1.7777777777777781
1764,simple,0.0,0.0,0.0
1765,simple,0.4444,1.3333333333333335,1.7777777777777781
1766,simple,0.0,0.0,0.0
1767,simple,0.4444,1.3333333333333335,1.7777777777777781
1768,simple,0.0,0.0,0.0
1769,simple,0.4444,1.3333333333333335,1.7777777777777781
1770,simple,0.0,0.0,0.0
1771,simple,1.7778,1.3333333333333335,3.111111111111111
1772,simple,0.4444,1.3333333333333335,1.7777777777777781
1773,simple,0.0,0.0,0.0
1774,simple,1.7778,1.3333333333333335,3.111111111111111
1775,simple,0.0,0.0,0.0
1776,simple,0.0,0.0,0.0
1777,simple,0.0,0.0,0.0
1778,simple,0.4444,1.3333333333333335,1.7777777777777781
1779,simple,0.0,0.0,0.0
1780,simple,1.7778,1.3333333333333335,3.111111111111111
1781,simple,0.4444,1.3333333333333335,1.7777777777777781
1782,simple,0.4444,1.3333333333333335,1.7777777777777781
1783,simple,0.0,0.0,0.0
1784,simple,0.0,0.0,0.0
1785,simple,0.0,0.0,0.0
1786,simple,0.0,0.0,0.0
1787,simple,0.0,0.0,0.0
1788,simple,0.0,0.0,0.0
1789,simple,0.4444,1.3333333333333335,1.7777777777777781
1790,simple,0.0,0.0,0.0
1791,simple,0.0,0.0,0.0
1792,simple,0.0,0.0,0.0
1793,simple,0.4444,1.3333333333333335,1.7777777777777781
1794,simple,0.0,0.0,0.0
1795,simple,0.0,0.0,0.0
